Block_Name,Block_Nr,exp_subject_id,rec_session_id,session_nr,Task_Name,Task_Nr,times,Trial_Id,Trial_Nr,variable_name,values,,,,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646864958,2,5,XYTC,176.539177894592,208.884859085083,1634646864924,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646865028,2,5,XYTC,191.794123649597,236.01061552763,1634646864990,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646865070,2,5,XYTC,201.269316673279,242.59966313839,1634646865057,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646865133,2,5,XYTC,159.686579704285,275.957250595093,1634646865090,0.952394098083023,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646865182,2,5,XYTC,180.424776077271,247.4814042449,1634646865157,0.952864547287846,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646865231,2,5,XYTC,187.497267723084,280.694058537483,1634646865190,0.953330402333433,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646865296,2,5,XYTC,160.199718475342,261.581656336784,1634646865256,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646865359,2,5,XYTC,174.892344474792,273.809404671192,1634646865322,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646865404,2,5,XYTC,171.666569709778,304.648464918137,1634646865388,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646865446,2,5,XYTC,180.106730461121,292.531102895737,1634646865421,0.853791049519217,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646865483,2,5,XYTC,223.044605255127,304.565705358982,1634646865454,0.855200211461245,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646865528,2,5,XYTC,211.961674690247,278.526002168655,1634646865488,0.856596297282059,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646865577,2,5,XYTC,269.239883422852,273.620979487896,1634646865554,0.943346891422163,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646865623,2,5,XYTC,261.564860343933,267.087118327618,1634646865588,0.943905477685283,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646865693,2,5,XYTC,261.150941848755,290.980826318264,1634646865654,0.944458633992443,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646865746,2,5,XYTC,230.063881874084,240.573723614216,1634646865720,0.900399734465444,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646865794,2,5,XYTC,230.063881874084,240.573723614216,1634646865753,0.90135883371565,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646865852,2,5,XYTC,255.809998512268,246.950675547123,1634646865819,0.902309060851883,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646865894,2,5,XYTC,228.370699882507,221.128392219543,1634646865856,0.969482801926694,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646865969,2,5,XYTC,228.512578010559,239.161795377731,1634646865922,0.969784717109251,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646866039,2,5,XYTC,228.507170677185,220.312625169754,1634646865989,0.986169786350599,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646866087,2,5,XYTC,191.215410232544,205.25161921978,1634646866054,0.98630761506557,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646866130,2,5,XYTC,204.38934803009,242.172789573669,1634646866091,0.986444074882553,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646866195,2,5,XYTC,190.763940811157,301.30463540554,1634646866157,0.973810946815198,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646866260,2,5,XYTC,217.012209892273,290.375827252865,1634646866223,0.974071139716294,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646866306,2,5,XYTC,222.023863792419,285.230934619904,1634646866289,0.974328764254419,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646866347,2,5,XYTC,229.369854927063,217.992326617241,1634646866322,0.822322815849384,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646866396,2,5,XYTC,235.254364013672,230.445943772793,1634646866355,0.824021419244142,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646866434,2,5,XYTC,213.15197467804,218.521472811699,1634646866421,0.825704524375619,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646866475,2,5,XYTC,243.538012504578,297.968879342079,1634646866454,0.926767522936994,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646866511,2,5,XYTC,263.914475440979,292.976658046246,1634646866497,0.927479437467933,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646866567,2,5,XYTC,246.501746177673,286.135013401508,1634646866537,0.92818463281825,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646866608,2,5,XYTC,158.05944442749,252.15784907341,1634646866571,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646866680,2,5,XYTC,171.00893497467,271.345031261444,1634646866637,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646866725,2,5,XYTC,153.688817024231,236.195392906666,1634646866703,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646866764,2,5,XYTC,225.453486442566,271.331579983234,1634646866736,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646866803,2,5,XYTC,221.365842819214,250.381690263748,1634646866769,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646866875,2,5,XYTC,239.786825180054,245.768934488296,1634646866835,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646866923,2,5,XYTC,253.304300308228,238.12331110239,1634646866901,0.971518090989192,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646866955,2,5,XYTC,241.629095077515,249.418629705906,1634646866934,0.971800902168954,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867003,2,5,XYTC,251.920967102051,258.115223050117,1634646866967,0.97208092491544,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867066,2,5,XYTC,191.35703086853,225.954169034958,1634646867033,0.941863100261906,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867103,2,5,XYTC,196.479578018188,213.402476906776,1634646867070,0.942436102792986,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867148,2,5,XYTC,204.894418716431,210.866743326187,1634646867107,0.943003539419061,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867209,2,5,XYTC,244.31224822998,266.129475831985,1634646867173,0.966174478678448,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867297,2,5,XYTC,224.201817512512,230.535489320755,1634646867239,0.966509901841591,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867326,2,5,XYTC,255.831069946289,235.370452702045,1634646867305,0.966842026663721,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867370,2,5,XYTC,153.940343856812,253.693789243698,1634646867338,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867411,2,5,XYTC,176.950178146362,261.583641171455,1634646867385,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867465,2,5,XYTC,158.197116851807,251.827937364578,1634646867418,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867504,2,5,XYTC,207.34664440155,322.605626285076,1634646867484,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867545,2,5,XYTC,222.641973495483,321.246993541718,1634646867517,0.898347649531751,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867570,2,5,XYTC,236.41818523407,343.414746969938,1634646867550,0.899338591864587,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867607,2,5,XYTC,236.192450523376,316.951435804367,1634646867583,0.900320121153523,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867646,2,5,XYTC,221.805896759033,319.268757104874,1634646867617,0.901292322018532,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867677,2,5,XYTC,221.72384262085,287.644533813,1634646867650,0.90225527841209,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867705,2,5,XYTC,214.503207206726,253.156408667564,1634646867683,0.797181246777743,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867750,2,5,XYTC,204.76459980011,253.650176525116,1634646867716,0.799107572430737,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867806,2,5,XYTC,272.021956443787,268.119165301323,1634646867782,0.801016561041183,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867863,2,5,XYTC,250.171823501587,269.742733240128,1634646867815,0.96501604043658,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867906,2,5,XYTC,255.024003982544,269.419929385185,1634646867881,0.965362850670635,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867936,2,5,XYTC,260.107927322388,278.352047502995,1634646867914,0.965706252569802,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646867961,2,5,XYTC,274.712491035461,320.213431119919,1634646867947,0.966046279043276,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868002,2,5,XYTC,292.707495689392,328.440624475479,1634646867981,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868050,2,5,XYTC,279.112129211426,298.665489256382,1634646868014,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868114,2,5,XYTC,287.645845413208,310.309883952141,1634646868080,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868173,2,5,XYTC,255.20703792572,337.535512447357,1634646868146,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868199,2,5,XYTC,272.308759689331,334.559896588325,1634646868179,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868244,2,5,XYTC,243.674697875977,316.694386303425,1634646868212,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868261,2,5,XYTC,264.703130722046,324.772864580154,1634646868248,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868324,2,5,XYTC,244.969282150269,292.987601459026,1634646868281,0.992120325879936,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868388,2,5,XYTC,272.271766662598,254.218375682831,1634646868347,0.992198968947181,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868442,2,5,XYTC,276.8346118927,294.716419279575,1634646868413,0.992276828635959,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868464,2,5,XYTC,225.278820991516,307.985763251781,1634646868446,0.798981976718733,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868517,2,5,XYTC,197.321405410767,345.590159296989,1634646868479,0.800892096258471,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868579,2,5,XYTC,130.352139472961,351.901115477085,1634646868545,0.802785007636597,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868643,2,5,XYTC,-22.3080825805664,468.918734975159,1634646868611,0.958780472188322,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868680,2,5,XYTC,-22.6587867736816,472.758828476071,1634646868647,0.959188461885613,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868719,2,5,XYTC,-25.8060264587402,482.557062059641,1634646868684,0.959592454531552,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868764,2,5,XYTC,-28.52952003479,470.578452385962,1634646868750,0.959992488472884,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868809,2,5,XYTC,-80.3963184356689,528.273785859346,1634646868783,0.639670813728,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868849,2,5,XYTC,-59.8510265350342,548.719742149115,1634646868826,0.642740983195841,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868884,2,5,XYTC,88.2181978225708,530.366364866495,1634646868859,0.64579018567601,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868909,2,5,XYTC,205.972924232483,395.709943771362,1634646868892,0.648818461266115,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868947,2,5,XYTC,202.450304031372,361.935118585825,1634646868925,0.519172521147172,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646868987,2,5,XYTC,202.450304031372,361.935118585825,1634646868958,0.522943571995753,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646869025,2,5,XYTC,207.074174880981,364.321962743998,1634646868991,0.526695173868886,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646869096,2,5,XYTC,274.529843330383,372.869787365198,1634646869058,0.960429816783839,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646869146,2,5,XYTC,296.453833580017,372.547674179077,1634646869124,0.960821642879077,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646869190,2,5,XYTC,295.190834999084,368.315309286118,1634646869157,0.96120962709258,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646869211,2,5,XYTC,290.744590759277,395.276260748506,1634646869194,0.96159380634522,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646869251,2,5,XYTC,190.825438499451,405.466968566179,1634646869227,0.778136080090106,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646869290,2,5,XYTC,177.276420593262,413.136252388358,1634646869264,0.780187484908935,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646869355,2,5,XYTC,179.217524528503,423.964620195329,1634646869297,0.782221537934891,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646869396,2,5,XYTC,198.375020027161,466.81013815105,1634646869363,0.784238354452174,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646869434,2,5,XYTC,167.965936660767,510.734264552593,1634646869400,0.835413065522962,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646869509,2,5,XYTC,170.483865737915,505.803100392222,1634646869467,0.836991862343553,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646869546,2,5,XYTC,177.339935302734,541.035226732492,1634646869533,0.838556152067648,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646869603,2,5,XYTC,245.036787986755,398.306228220463,1634646869566,0.881562162727025,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646869674,2,5,XYTC,256.073627471924,408.394267782569,1634646869632,0.88269750778474,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646869751,2,5,XYTC,216.386675834656,434.199436940253,1634646869705,0.866357410560183,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646869805,2,5,XYTC,209.813847541809,437.866117246449,1634646869771,0.867629340509357,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646869852,2,5,XYTC,218.226628303528,450.31983294175,1634646869837,0.868889797568055,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646869896,2,5,XYTC,209.992589950562,504.98042665422,1634646869870,0.92138331473605,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646869939,2,5,XYTC,213.067946434021,480.424980819225,1634646869903,0.922154181638186,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646869995,2,5,XYTC,205.948204994202,557.754521816969,1634646869969,0.92085898639551,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646870044,2,5,XYTC,201.664137840271,551.614402234554,1634646870002,0.921634891796319,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646870097,2,5,XYTC,212.002959251404,596.3333979249,1634646870069,0.92240334070185,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646870144,2,5,XYTC,214.603500366211,588.669522106648,1634646870103,0.744382751382094,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646870194,2,5,XYTC,199.740114212036,526.867416501045,1634646870169,0.746683348841192,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646870228,2,5,XYTC,219.055109024048,515.149113535881,1634646870202,0.748965738352425,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646870270,2,5,XYTC,233.050961494446,521.977957338095,1634646870235,0.648810465369015,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646870342,2,5,XYTC,228.348512649536,544.821090996265,1634646870301,0.651886170076216,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646870380,2,5,XYTC,251.39139175415,483.906370773912,1634646870367,0.654939097429746,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646870437,2,5,XYTC,218.744959831238,546.176625788212,1634646870400,0.891820937570463,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646870496,2,5,XYTC,234.281945228577,503.111161664128,1634646870467,0.892873756153206,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646870526,2,5,XYTC,236.361107826233,489.692287892103,1634646870500,0.893916607803322,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646870578,2,5,XYTC,210.296173095703,490.313229337335,1634646870533,0.951899754544989,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646870646,2,5,XYTC,199.558539390564,503.800003230572,1634646870599,0.95237503006768,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646870686,2,5,XYTC,182.530202865601,546.523931622505,1634646870665,0.816908295079711,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646870723,2,5,XYTC,173.406958580017,554.593236744404,1634646870698,0.818608433941359,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646870770,2,5,XYTC,164.058923721313,516.640408337116,1634646870731,0.820294070984937,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646870819,2,5,XYTC,200.65682888031,497.545567899942,1634646870797,0.757144598438601,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646870852,2,5,XYTC,200.65682888031,497.545567899942,1634646870830,0.759368499344551,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646870909,2,5,XYTC,180.092225074768,472.741824947298,1634646870863,0.761574011687857,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646870961,2,5,XYTC,201.316137313843,497.864267975092,1634646870929,0.763761248998212,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646870989,2,5,XYTC,184.709057807922,475.149067305028,1634646870965,0.868522097469034,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871037,2,5,XYTC,190.11815071106,468.816381879151,1634646871003,0.869770512198929,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871113,2,5,XYTC,219.031505584717,435.698396153748,1634646871069,0.871007726512962,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871168,2,5,XYTC,204.986815452576,393.543000519276,1634646871135,0.834588121418538,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871201,2,5,XYTC,223.835062980652,419.296817108989,1634646871172,0.836138741601271,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871271,2,5,XYTC,235.439758300781,404.93662878871,1634646871205,0.837675841637228,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871316,2,5,XYTC,184.419422149658,409.966270253062,1634646871275,0.785287024381606,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871369,2,5,XYTC,185.39201259613,407.893046736717,1634646871341,0.787249693035837,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871387,2,5,XYTC,184.682965278626,397.811048850417,1634646871374,0.789196234239954,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871440,2,5,XYTC,185.143918991089,431.362834945321,1634646871407,0.863863465194293,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871473,2,5,XYTC,193.422546386719,441.451374907047,1634646871444,0.865170336258106,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871521,2,5,XYTC,219.16003704071,407.938389480114,1634646871481,0.708584744247417,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871566,2,5,XYTC,189.823279380798,381.487999856472,1634646871547,0.711156507794604,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871614,2,5,XYTC,198.101992607117,416.769968345761,1634646871585,0.79970295472375,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871644,2,5,XYTC,196.195993423462,424.268677085638,1634646871618,0.801545823570724,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871676,2,5,XYTC,188.928837776184,358.767778426409,1634646871651,0.682380457293,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871705,2,5,XYTC,222.739734649658,400.653664022684,1634646871684,0.685164619219648,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871737,2,5,XYTC,180.568671226501,367.246408760548,1634646871717,0.687928180835752,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871775,2,5,XYTC,216.672105789185,419.084225222468,1634646871750,0.909760387876225,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871805,2,5,XYTC,240.696501731873,407.493219897151,1634646871784,0.910642625060326,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871831,2,5,XYTC,227.486128807068,391.567774862051,1634646871818,0.911516432161354,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871877,2,5,XYTC,188.997759819031,361.977430433035,1634646871851,0.849063184661298,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871901,2,5,XYTC,231.492877006531,374.447241425514,1634646871884,0.8504862305606,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871932,2,5,XYTC,200.761027336121,374.406210333109,1634646871917,0.851896708126513,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646871981,2,5,XYTC,210.380630493164,350.546579807997,1634646871951,0.845755771916804,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872010,2,5,XYTC,220.254979133606,381.360413879156,1634646871985,0.847206736274329,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872046,2,5,XYTC,204.645981788635,420.782643556595,1634646872018,0.842004245206814,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872077,2,5,XYTC,192.569003105164,420.688196271658,1634646872051,0.843490495117375,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872128,2,5,XYTC,213.640737533569,424.037963524461,1634646872084,0.844963683745231,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872180,2,5,XYTC,202.56875038147,407.800332829356,1634646872150,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872200,2,5,XYTC,205.346059799194,401.053738966584,1634646872184,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872244,2,5,XYTC,195.154480934143,416.039562597871,1634646872217,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872272,2,5,XYTC,222.497520446777,387.02619150281,1634646872250,0.740530053761348,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872313,2,5,XYTC,223.43852519989,414.626940339804,1634646872283,0.742862777985897,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872331,2,5,XYTC,229.892435073853,376.109681278467,1634646872317,0.745177088139069,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872378,2,5,XYTC,207.347159385681,401.270052418113,1634646872350,0.803158469728754,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872416,2,5,XYTC,181.24484539032,378.879464417696,1634646872390,0.804973909938352,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872444,2,5,XYTC,237.859754562378,338.586348295212,1634646872423,0.950543330674547,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872489,2,5,XYTC,195.177226066589,333.605445921421,1634646872456,0.951031842862914,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872540,2,5,XYTC,174.995083808899,405.582259967923,1634646872498,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872586,2,5,XYTC,184.373846054077,426.299741305411,1634646872564,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872618,2,5,XYTC,173.024883270264,439.623018633574,1634646872598,0.794908240581985,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872656,2,5,XYTC,170.30499458313,428.779979981482,1634646872631,0.796795779292583,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872686,2,5,XYTC,178.333125114441,444.403478270397,1634646872665,0.798667548587356,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872715,2,5,XYTC,172.928624153137,456.462017772719,1634646872698,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872763,2,5,XYTC,189.672861099243,442.139289434999,1634646872731,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872785,2,5,XYTC,175.324459075928,463.374584633857,1634646872767,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872830,2,5,XYTC,164.547729492188,371.032179147005,1634646872800,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872856,2,5,XYTC,186.724319458008,417.734225839376,1634646872834,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872890,2,5,XYTC,166.759414672852,423.346560448408,1634646872867,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872932,2,5,XYTC,42.572193145752,481.797333061695,1634646872911,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646872960,2,5,XYTC,-14.7585010528564,462.171848583967,1634646872944,1,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873002,2,5,XYTC,-28.6590385437012,480.212556570768,1634646872977,0.933621084462513,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873040,2,5,XYTC,-41.7119121551514,473.370683938265,1634646873010,0.934268623793059,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873064,2,5,XYTC,-21.3962173461914,522.411462664604,1634646873044,0.934910006595457,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873107,2,5,XYTC,-57.1538829803467,532.108432799578,1634646873077,0.565434351184548,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873136,2,5,XYTC,-57.4796962738037,549.895991384983,1634646873111,0.568983591218968,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873159,2,5,XYTC,-42.2137641906738,566.458082199097,1634646873144,0.572511571765412,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873224,2,5,XYTC,-44.0042781829834,536.618419736624,1634646873177,0.580570164515823,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873270,2,5,XYTC,-47.7906131744385,532.174307852984,1634646873243,0.489482313963004,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873300,2,5,XYTC,-63.7475681304932,542.345800995827,1634646873276,0.493453834342028,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873329,2,5,XYTC,-43.6646461486816,564.453077316284,1634646873309,0.497405422049934,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873379,2,5,XYTC,-59.2993927001953,519.874984771013,1634646873342,0.579820102113536,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873441,2,5,XYTC,-46.3671112060547,566.05082899332,1634646873408,0.531232246165202,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873481,2,5,XYTC,-51.1160373687744,549.888018518686,1634646873460,0.53508284400977,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873514,2,5,XYTC,-56.0242652893066,537.060890346766,1634646873496,0.720133392340513,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873550,2,5,XYTC,-58.2479667663574,517.354466021061,1634646873529,0.722651917343183,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873587,2,5,XYTC,-57.883358001709,529.657242447138,1634646873562,0.725150479948584,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873620,2,5,XYTC,-72.0763206481934,536.879029870033,1634646873596,0.395764377062745,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873655,2,5,XYTC,-69.4088745117188,554.117070883513,1634646873629,0.40002017027386,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873673,2,5,XYTC,-76.3383293151856,537.624509632587,1634646873662,0.404263489440375,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873728,2,5,XYTC,-54.6786117553711,570.202714204788,1634646873696,0.658989005309308,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873773,2,5,XYTC,-47.4815368652344,576.214389503002,1634646873743,0.661997568566435,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873799,2,5,XYTC,-77.4726676940918,548.855971544981,1634646873777,0.487119798745909,,
block_1,1,298508,326219,1,smooth_pursuit,5,1634646873831,2,5,XYTC,-66.4118385314941,576.436650753021,1634646873811,0.491110001610931,,
